            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2443376.168798415, A.D. 1977-Aug-20 16:03:04.1830,  2.724742571740766E+00,  6.702363840346302E+03,  4.170644796755771E+01,  3.321934796099566E+02,  3.457391815424048E+02, -2.103498109437568E+03,  1.493261752997844E-01,  3.141073274326392E+02,  9.079910454743388E+01, -3.886008236917160E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168809989, A.D. 1977-Aug-20 16:03:05.1830,  2.724742566500706E+00,  6.702363803037261E+03,  4.170644776436850E+01,  3.321934783336877E+02,  3.457391823526274E+02, -2.104498107460062E+03,  1.493261758661144E-01,  3.142566545044862E+02,  9.080758813840423E+01, -3.886008227091853E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168821563, A.D. 1977-Aug-20 16:03:06.1830,  2.724742561271340E+00,  6.702363765780524E+03,  4.170644756153590E+01,  3.321934770588251E+02,  3.457391831620617E+02, -2.105498105482321E+03,  1.493261764320852E-01,  3.144059815766742E+02,  9.081606461731295E+01, -3.886008217272780E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168833137, A.D. 1977-Aug-20 16:03:07.1830,  2.724742556052636E+00,  6.702363728575989E+03,  4.170644735905915E+01,  3.321934757853664E+02,  3.457391839707088E+02, -2.106498103504349E+03,  1.493261769976962E-01,  3.145553086492019E+02,  9.082453399311460E+01, -3.886008207459947E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168844711, A.D. 1977-Aug-20 16:03:08.1830,  2.724742550844563E+00,  6.702363691423544E+03,  4.170644715693749E+01,  3.321934745133096E+02,  3.457391847785695E+02, -2.107498101526151E+03,  1.493261775629471E-01,  3.147046357220680E+02,  9.083299627474902E+01, -3.886008197653362E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168856285, A.D. 1977-Aug-20 16:03:09.1830,  2.724742545647092E+00,  6.702363654323080E+03,  4.170644695517013E+01,  3.321934732426524E+02,  3.457391855856449E+02, -2.108498099547728E+03,  1.493261781278376E-01,  3.148539627952712E+02,  9.084145147114117E+01, -3.886008187853030E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168867859, A.D. 1977-Aug-20 16:03:10.1830,  2.724742540460191E+00,  6.702363617274489E+03,  4.170644675375632E+01,  3.321934719733924E+02,  3.457391863919362E+02, -2.109498097569088E+03,  1.493261786923673E-01,  3.150032898688103E+02,  9.084989959120118E+01, -3.886008178058960E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168879433, A.D. 1977-Aug-20 16:03:11.1830,  2.724742535283826E+00,  6.702363580277650E+03,  4.170644655269530E+01,  3.321934707055275E+02,  3.457391871974442E+02, -2.110498095590232E+03,  1.493261792565358E-01,  3.151526169426844E+02,  9.085834064382436E+01, -3.886008168271154E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168891007, A.D. 1977-Aug-20 16:03:12.1830,  2.724742530117971E+00,  6.702363543332472E+03,  4.170644635198630E+01,  3.321934694390554E+02,  3.457391880021699E+02, -2.111498093611166E+03,  1.493261798203426E-01,  3.153019440168918E+02,  9.086677463789124E+01, -3.886008158489622E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168902581, A.D. 1977-Aug-20 16:03:13.1830,  2.724742524962594E+00,  6.702363506438840E+03,  4.170644615162855E+01,  3.321934681739740E+02,  3.457391888061144E+02, -2.112498091631895E+03,  1.493261803837875E-01,  3.154512710914312E+02,  9.087520158226758E+01, -3.886008148714372E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168914155, A.D. 1977-Aug-20 16:03:14.1830,  2.724742519817665E+00,  6.702363469596644E+03,  4.170644595162131E+01,  3.321934669102809E+02,  3.457391896092787E+02, -2.113498089652420E+03,  1.493261809468703E-01,  3.156005981663020E+02,  9.088362148580458E+01, -3.886008138945402E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168925729, A.D. 1977-Aug-20 16:03:15.1830,  2.724742514683153E+00,  6.702363432805784E+03,  4.170644575196383E+01,  3.321934656479741E+02,  3.457391904116639E+02, -2.114498087672747E+03,  1.493261815095905E-01,  3.157499252415028E+02,  9.089203435733857E+01, -3.886008129182723E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168937303, A.D. 1977-Aug-20 16:03:16.1830,  2.724742509559027E+00,  6.702363396066145E+03,  4.170644555265533E+01,  3.321934643870512E+02,  3.457391912132708E+02, -2.115498085692881E+03,  1.493261820719477E-01,  3.158992523170319E+02,  9.090044020569137E+01, -3.886008119426343E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168948877, A.D. 1977-Aug-20 16:03:17.1830,  2.724742504445258E+00,  6.702363359377627E+03,  4.170644535369509E+01,  3.321934631275100E+02,  3.457391920141006E+02, -2.116498083712826E+03,  1.493261826339415E-01,  3.160485793928887E+02,  9.090883903967013E+01, -3.886008109676266E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168960452, A.D. 1977-Aug-20 16:03:18.1830,  2.724742499341815E+00,  6.702363322740111E+03,  4.170644515508235E+01,  3.321934618693485E+02,  3.457391928141541E+02, -2.117498081732582E+03,  1.493261831955720E-01,  3.161979064690719E+02,  9.091723086806735E+01, -3.886008099932493E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168972026, A.D. 1977-Aug-20 16:03:19.1830,  2.724742494248669E+00,  6.702363286153496E+03,  4.170644495681635E+01,  3.321934606125642E+02,  3.457391936134325E+02, -2.118498079752157E+03,  1.493261837568385E-01,  3.163472335455800E+02,  9.092561569966115E+01, -3.886008090195036E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168983600, A.D. 1977-Aug-20 16:03:20.1830,  2.724742489165791E+00,  6.702363249617687E+03,  4.170644475889633E+01,  3.321934593571551E+02,  3.457391944119367E+02, -2.119498077771555E+03,  1.493261843177405E-01,  3.164965606224118E+02,  9.093399354321485E+01, -3.886008080463901E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.168995174, A.D. 1977-Aug-20 16:03:21.1830,  2.724742484093149E+00,  6.702363213132562E+03,  4.170644456132159E+01,  3.321934581031190E+02,  3.457391952096677E+02, -2.120498075790777E+03,  1.493261848782782E-01,  3.166458876995667E+02,  9.094236440747753E+01, -3.886008070739088E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169006748, A.D. 1977-Aug-20 16:03:22.1830,  2.724742479030714E+00,  6.702363176698020E+03,  4.170644436409135E+01,  3.321934568504537E+02,  3.457391960066266E+02, -2.121498073809830E+03,  1.493261854384508E-01,  3.167952147770429E+02,  9.095072830118369E+01, -3.886008061020607E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169018322, A.D. 1977-Aug-20 16:03:23.1830,  2.724742473978456E+00,  6.702363140313955E+03,  4.170644416720489E+01,  3.321934555991571E+02,  3.457391968028142E+02, -2.122498071828717E+03,  1.493261859982584E-01,  3.169445418548397E+02,  9.095908523305334E+01, -3.886008051308461E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169029896, A.D. 1977-Aug-20 16:03:24.1830,  2.724742468936347E+00,  6.702363103980269E+03,  4.170644397066145E+01,  3.321934543492268E+02,  3.457391975982317E+02, -2.123498069847441E+03,  1.493261865577003E-01,  3.170938689329554E+02,  9.096743521179212E+01, -3.886008041602658E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169041470, A.D. 1977-Aug-20 16:03:25.1830,  2.724742463904358E+00,  6.702363067696850E+03,  4.170644377446033E+01,  3.321934531006607E+02,  3.457391983928800E+02, -2.124498067866006E+03,  1.493261871167765E-01,  3.172431960113894E+02,  9.097577824609137E+01, -3.886008031903200E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169053044, A.D. 1977-Aug-20 16:03:26.1830,  2.724742458882456E+00,  6.702363031463592E+03,  4.170644357860076E+01,  3.321934518534568E+02,  3.457391991867601E+02, -2.125498065884417E+03,  1.493261876754866E-01,  3.173925230901403E+02,  9.098411434462788E+01, -3.886008022210093E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169064618, A.D. 1977-Aug-20 16:03:27.1830,  2.724742453870617E+00,  6.702362995280393E+03,  4.170644338308200E+01,  3.321934506076128E+02,  3.457391999798730E+02, -2.126498063902677E+03,  1.493261882338302E-01,  3.175418501692067E+02,  9.099244351606434E+01, -3.886008012523345E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169076192, A.D. 1977-Aug-20 16:03:28.1830,  2.724742448868807E+00,  6.702362959147142E+03,  4.170644318790336E+01,  3.321934493631264E+02,  3.457392007722198E+02, -2.127498061920791E+03,  1.493261887918072E-01,  3.176911772485880E+02,  9.100076576904905E+01, -3.886008002842958E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169087766, A.D. 1977-Aug-20 16:03:29.1830,  2.724742443877001E+00,  6.702362923063751E+03,  4.170644299306409E+01,  3.321934481199957E+02,  3.457392015638013E+02, -2.128498059938761E+03,  1.493261893494172E-01,  3.178405043282827E+02,  9.100908111221597E+01, -3.886007993168937E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169099340, A.D. 1977-Aug-20 16:03:30.1830,  2.724742438895165E+00,  6.702362887030096E+03,  4.170644279856345E+01,  3.321934468782185E+02,  3.457392023546185E+02, -2.129498057956592E+03,  1.493261899066600E-01,  3.179898314082897E+02,  9.101738955418490E+01, -3.886007983501288E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169110914, A.D. 1977-Aug-20 16:03:31.1830,  2.724742433923276E+00,  6.702362851046082E+03,  4.170644260440072E+01,  3.321934456377924E+02,  3.457392031446726E+02, -2.130498055974287E+03,  1.493261904635353E-01,  3.181391584886081E+02,  9.102569110356143E+01, -3.886007973840014E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169122488, A.D. 1977-Aug-20 16:03:32.1830,  2.724742428961301E+00,  6.702362815111608E+03,  4.170644241057518E+01,  3.321934443987155E+02,  3.457392039339643E+02, -2.131498053991851E+03,  1.493261910200426E-01,  3.182884855692363E+02,  9.103398576893700E+01, -3.886007964185124E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169134063, A.D. 1977-Aug-20 16:03:33.1830,  2.724742424009213E+00,  6.702362779226568E+03,  4.170644221708611E+01,  3.321934431609857E+02,  3.457392047224948E+02, -2.132498052009287E+03,  1.493261915761819E-01,  3.184378126501734E+02,  9.104227355888879E+01, -3.886007954536620E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169145637, A.D. 1977-Aug-20 16:03:34.1830,  2.724742419066983E+00,  6.702362743390860E+03,  4.170644202393277E+01,  3.321934419246006E+02,  3.457392055102650E+02, -2.133498050026597E+03,  1.493261921319529E-01,  3.185871397314185E+02,  9.105055448197992E+01, -3.886007944894504E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169157211, A.D. 1977-Aug-20 16:03:35.1830,  2.724742414134583E+00,  6.702362707604378E+03,  4.170644183111447E+01,  3.321934406895583E+02,  3.457392062972760E+02, -2.134498048043788E+03,  1.493261926873553E-01,  3.187364668129704E+02,  9.105882854675951E+01, -3.886007935258783E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169168785, A.D. 1977-Aug-20 16:03:36.1830,  2.724742409211982E+00,  6.702362671867019E+03,  4.170644163863050E+01,  3.321934394558565E+02,  3.457392070835286E+02, -2.135498046060861E+03,  1.493261932423888E-01,  3.188857938948277E+02,  9.106709576176252E+01, -3.886007925629464E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169180359, A.D. 1977-Aug-20 16:03:37.1830,  2.724742404299154E+00,  6.702362636178683E+03,  4.170644144648011E+01,  3.321934382234933E+02,  3.457392078690238E+02, -2.136498044077822E+03,  1.493261937970530E-01,  3.190351209769895E+02,  9.107535613550984E+01, -3.886007916006550E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169191933, A.D. 1977-Aug-20 16:03:38.1830,  2.724742399396071E+00,  6.702362600539268E+03,  4.170644125466261E+01,  3.321934369924663E+02,  3.457392086537627E+02, -2.137498042094673E+03,  1.493261943513481E-01,  3.191844480594551E+02,  9.108360967650833E+01, -3.886007906390041E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169203507, A.D. 1977-Aug-20 16:03:39.1830,  2.724742394502706E+00,  6.702362564948673E+03,  4.170644106317726E+01,  3.321934357627736E+02,  3.457392094377462E+02, -2.138498040111418E+03,  1.493261949052733E-01,  3.193337751422225E+02,  9.109185639325105E+01, -3.886007896779950E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169215081, A.D. 1977-Aug-20 16:03:40.1830,  2.724742389619028E+00,  6.702362529406787E+03,  4.170644087202337E+01,  3.321934345344129E+02,  3.457392102209753E+02, -2.139498038128058E+03,  1.493261954588289E-01,  3.194831022252914E+02,  9.110009629421698E+01, -3.886007887176270E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169226655, A.D. 1977-Aug-20 16:03:41.1830,  2.724742384745007E+00,  6.702362493913517E+03,  4.170644068120025E+01,  3.321934333073822E+02,  3.457392110034510E+02, -2.140498036144603E+03,  1.493261960120141E-01,  3.196324293086602E+02,  9.110832938787109E+01, -3.886007877579017E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169238229, A.D. 1977-Aug-20 16:03:42.1830,  2.724742379880622E+00,  6.702362458468761E+03,  4.170644049070717E+01,  3.321934320816794E+02,  3.457392117851742E+02, -2.141498034161052E+03,  1.493261965648290E-01,  3.197817563923282E+02,  9.111655568266467E+01, -3.886007867988186E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169249803, A.D. 1977-Aug-20 16:03:43.1830,  2.724742375025838E+00,  6.702362423072416E+03,  4.170644030054343E+01,  3.321934308573024E+02,  3.457392125661459E+02, -2.142498032177409E+03,  1.493261971172734E-01,  3.199310834762941E+02,  9.112477518703500E+01, -3.886007858403785E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169261377, A.D. 1977-Aug-20 16:03:44.1830,  2.724742370180632E+00,  6.702362387724381E+03,  4.170644011070831E+01,  3.321934296342490E+02,  3.457392133463671E+02, -2.143498030193678E+03,  1.493261976693470E-01,  3.200804105605571E+02,  9.113298790940553E+01, -3.886007848825817E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169272951, A.D. 1977-Aug-20 16:03:45.1830,  2.724742365344975E+00,  6.702362352424554E+03,  4.170643992120115E+01,  3.321934284125172E+02,  3.457392141258388E+02, -2.144498028209863E+03,  1.493261982210494E-01,  3.202297376451156E+02,  9.114119385818590E+01, -3.886007839254289E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169284525, A.D. 1977-Aug-20 16:03:46.1830,  2.724742360518839E+00,  6.702362317172840E+03,  4.170643973202121E+01,  3.321934271921049E+02,  3.457392149045618E+02, -2.145498026225966E+03,  1.493261987723807E-01,  3.203790647299690E+02,  9.114939304177203E+01, -3.886007829689199E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169296099, A.D. 1977-Aug-20 16:03:47.1830,  2.724742355702195E+00,  6.702362281969129E+03,  4.170643954316781E+01,  3.321934259730099E+02,  3.457392156825373E+02, -2.146498024241992E+03,  1.493261993233404E-01,  3.205283918151160E+02,  9.115758546854600E+01, -3.886007820130556E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169307674, A.D. 1977-Aug-20 16:03:48.1830,  2.724742350895020E+00,  6.702362246813331E+03,  4.170643935464027E+01,  3.321934247552302E+02,  3.457392164597662E+02, -2.147498022257944E+03,  1.493261998739284E-01,  3.206777189005556E+02,  9.116577114687621E+01, -3.886007810578363E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169319248, A.D. 1977-Aug-20 16:03:49.1830,  2.724742346097279E+00,  6.702362211705338E+03,  4.170643916643787E+01,  3.321934235387639E+02,  3.457392172362494E+02, -2.148498020273826E+03,  1.493262004241444E-01,  3.208270459862869E+02,  9.117395008511737E+01, -3.886007801032622E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169330822, A.D. 1977-Aug-20 16:03:50.1830,  2.724742341308955E+00,  6.702362176645054E+03,  4.170643897855992E+01,  3.321934223236086E+02,  3.457392180119878E+02, -2.149498018289640E+03,  1.493262009739884E-01,  3.209763730723086E+02,  9.118212229161047E+01, -3.886007791493335E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169342396, A.D. 1977-Aug-20 16:03:51.1830,  2.724742336530013E+00,  6.702362141632382E+03,  4.170643879100573E+01,  3.321934211097624E+02,  3.457392187869825E+02, -2.150498016305391E+03,  1.493262015234601E-01,  3.211257001586200E+02,  9.119028777468294E+01, -3.886007781960508E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169353970, A.D. 1977-Aug-20 16:03:52.1830,  2.724742331760428E+00,  6.702362106667217E+03,  4.170643860377463E+01,  3.321934198972232E+02,  3.457392195612344E+02, -2.151498014321082E+03,  1.493262020725592E-01,  3.212750272452198E+02,  9.119844654264847E+01, -3.886007772434145E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169365544, A.D. 1977-Aug-20 16:03:53.1830,  2.724742327000171E+00,  6.702362071749460E+03,  4.170643841686592E+01,  3.321934186859889E+02,  3.457392203347445E+02, -2.152498012336716E+03,  1.493262026212855E-01,  3.214243543321067E+02,  9.120659860380729E+01, -3.886007762914251E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169377118, A.D. 1977-Aug-20 16:03:54.1830,  2.724742322249221E+00,  6.702362036879017E+03,  4.170643823027891E+01,  3.321934174760576E+02,  3.457392211075136E+02, -2.153498010352297E+03,  1.493262031696389E-01,  3.215736814192803E+02,  9.121474396644602E+01, -3.886007753400824E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169388692, A.D. 1977-Aug-20 16:03:55.1830,  2.724742317507544E+00,  6.702362002055787E+03,  4.170643804401291E+01,  3.321934162674270E+02,  3.457392218795429E+02, -2.154498008367827E+03,  1.493262037176191E-01,  3.217230085067389E+02,  9.122288263883763E+01, -3.886007743893873E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169400266, A.D. 1977-Aug-20 16:03:56.1830,  2.724742312775120E+00,  6.702361967279673E+03,  4.170643785806725E+01,  3.321934150600952E+02,  3.457392226508333E+02, -2.155498006383311E+03,  1.493262042652261E-01,  3.218723355944821E+02,  9.123101462924171E+01, -3.886007734393397E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169411840, A.D. 1977-Aug-20 16:03:57.1830,  2.724742308051918E+00,  6.702361932550572E+03,  4.170643767244125E+01,  3.321934138540601E+02,  3.457392234213855E+02, -2.156498004398752E+03,  1.493262048124597E-01,  3.220216626825086E+02,  9.123913994590440E+01, -3.886007724899401E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169423414, A.D. 1977-Aug-20 16:03:58.1830,  2.724742303337910E+00,  6.702361897868395E+03,  4.170643748713424E+01,  3.321934126493196E+02,  3.457392241912008E+02, -2.157498002414152E+03,  1.493262053593195E-01,  3.221709897708172E+02,  9.124725859705832E+01, -3.886007715411889E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169434988, A.D. 1977-Aug-20 16:03:59.1830,  2.724742298633072E+00,  6.702361863233033E+03,  4.170643730214549E+01,  3.321934114458718E+02,  3.457392249602800E+02, -2.158498000429517E+03,  1.493262059058054E-01,  3.223203168594072E+02,  9.125537059092262E+01, -3.886007705930862E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169446562, A.D. 1977-Aug-20 16:04:00.1830,  2.724742293937380E+00,  6.702361828644397E+03,  4.170643711747439E+01,  3.321934102437144E+02,  3.457392257286241E+02, -2.159497998444848E+03,  1.493262064519173E-01,  3.224696439482775E+02,  9.126347593570316E+01, -3.886007696456325E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169458136, A.D. 1977-Aug-20 16:04:01.1830,  2.724742289250802E+00,  6.702361794102382E+03,  4.170643693312025E+01,  3.321934090428458E+02,  3.457392264962339E+02, -2.160497996460148E+03,  1.493262069976549E-01,  3.226189710374267E+02,  9.127157463959229E+01, -3.886007686988281E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169469710, A.D. 1977-Aug-20 16:04:02.1830,  2.724742284573316E+00,  6.702361759606897E+03,  4.170643674908237E+01,  3.321934078432635E+02,  3.457392272631105E+02, -2.161497994475421E+03,  1.493262075430183E-01,  3.227682981268545E+02,  9.127966671076916E+01, -3.886007677526730E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169481285, A.D. 1977-Aug-20 16:04:03.1830,  2.724742279904893E+00,  6.702361725157844E+03,  4.170643656536010E+01,  3.321934066449658E+02,  3.457392280292548E+02, -2.162497992490671E+03,  1.493262080880071E-01,  3.229176252165595E+02,  9.128775215739954E+01, -3.886007668071677E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169492859, A.D. 1977-Aug-20 16:04:04.1830,  2.724742275245508E+00,  6.702361690755127E+03,  4.170643638195276E+01,  3.321934054479505E+02,  3.457392287946677E+02, -2.163497990505902E+03,  1.493262086326210E-01,  3.230669523065407E+02,  9.129583098763584E+01, -3.886007658623129E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169504433, A.D. 1977-Aug-20 16:04:05.1830,  2.724742270595137E+00,  6.702361656398648E+03,  4.170643619885971E+01,  3.321934042522156E+02,  3.457392295593503E+02, -2.164497988521115E+03,  1.493262091768602E-01,  3.232162793967972E+02,  9.130390320961729E+01, -3.886007649181081E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169516007, A.D. 1977-Aug-20 16:04:06.1830,  2.724742265953749E+00,  6.702361622088306E+03,  4.170643601608026E+01,  3.321934030577592E+02,  3.457392303233034E+02, -2.165497986536313E+03,  1.493262097207244E-01,  3.233656064873280E+02,  9.131196883146988E+01, -3.886007639745540E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169527581, A.D. 1977-Aug-20 16:04:07.1830,  2.724742261321325E+00,  6.702361587824015E+03,  4.170643583361373E+01,  3.321934018645791E+02,  3.457392310865280E+02, -2.166497984551501E+03,  1.493262102642135E-01,  3.235149335781322E+02,  9.132002786130627E+01, -3.886007630316507E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169539155, A.D. 1977-Aug-20 16:04:08.1830,  2.724742256697832E+00,  6.702361553605665E+03,  4.170643565145950E+01,  3.321934006726734E+02,  3.457392318490249E+02, -2.167497982566681E+03,  1.493262108073271E-01,  3.236642606692085E+02,  9.132808030722617E+01, -3.886007620893987E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169550729, A.D. 1977-Aug-20 16:04:09.1830,  2.724742252083250E+00,  6.702361519433178E+03,  4.170643546961687E+01,  3.321933994820401E+02,  3.457392326107953E+02, -2.168497980581857E+03,  1.493262113500655E-01,  3.238135877605566E+02,  9.133612617731589E+01, -3.886007611477978E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169562303, A.D. 1977-Aug-20 16:04:10.1830,  2.724742247477548E+00,  6.702361485306442E+03,  4.170643528808521E+01,  3.321933982926772E+02,  3.457392333718399E+02, -2.169497978597031E+03,  1.493262118924281E-01,  3.239629148521747E+02,  9.134416547964874E+01, -3.886007602068490E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169573877, A.D. 1977-Aug-20 16:04:11.1830,  2.724742242880705E+00,  6.702361451225374E+03,  4.170643510686384E+01,  3.321933971045826E+02,  3.457392341321599E+02, -2.170497976612208E+03,  1.493262124344149E-01,  3.241122419440623E+02,  9.135219822228480E+01, -3.886007592665518E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169585451, A.D. 1977-Aug-20 16:04:12.1830,  2.724742238292691E+00,  6.702361417189869E+03,  4.170643492595212E+01,  3.321933959177545E+02,  3.457392348917559E+02, -2.171497974627390E+03,  1.493262129760258E-01,  3.242615690362183E+02,  9.136022441327128E+01, -3.886007583269070E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169597025, A.D. 1977-Aug-20 16:04:13.1830,  2.724742233713485E+00,  6.702361383199837E+03,  4.170643474534938E+01,  3.321933947321908E+02,  3.457392356506291E+02, -2.172497972642579E+03,  1.493262135172609E-01,  3.244108961286421E+02,  9.136824406064218E+01, -3.886007573879142E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169608600, A.D. 1977-Aug-20 16:04:14.1830,  2.724742229143061E+00,  6.702361349255187E+03,  4.170643456505498E+01,  3.321933935478894E+02,  3.457392364087803E+02, -2.173497970657780E+03,  1.493262140581196E-01,  3.245602232213321E+02,  9.137625717241838E+01, -3.886007564495744E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169620174, A.D. 1977-Aug-20 16:04:15.1830,  2.724742224581391E+00,  6.702361315355814E+03,  4.170643438506827E+01,  3.321933923648485E+02,  3.457392371662105E+02, -2.174497968672994E+03,  1.493262145986021E-01,  3.247095503142879E+02,  9.138426375660806E+01, -3.886007555118872E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169631748, A.D. 1977-Aug-20 16:04:16.1830,  2.724742220028451E+00,  6.702361281501634E+03,  4.170643420538860E+01,  3.321933911830659E+02,  3.457392379229206E+02, -2.175497966688226E+03,  1.493262151387082E-01,  3.248588774075084E+02,  9.139226382120607E+01, -3.886007545748530E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169643322, A.D. 1977-Aug-20 16:04:17.1830,  2.724742215484218E+00,  6.702361247692549E+03,  4.170643402601532E+01,  3.321933900025398E+02,  3.457392386789115E+02, -2.176497964703477E+03,  1.493262156784380E-01,  3.250082045009927E+02,  9.140025737419454E+01, -3.886007536384719E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169654896, A.D. 1977-Aug-20 16:04:18.1830,  2.724742210948662E+00,  6.702361213928462E+03,  4.170643384694777E+01,  3.321933888232683E+02,  3.457392394341842E+02, -2.177497962718754E+03,  1.493262162177907E-01,  3.251575315947394E+02,  9.140824442354270E+01, -3.886007527027448E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169666470, A.D. 1977-Aug-20 16:04:19.1830,  2.724742206421764E+00,  6.702361180209285E+03,  4.170643366818530E+01,  3.321933876452492E+02,  3.457392401887397E+02, -2.178497960734055E+03,  1.493262167567671E-01,  3.253068586887486E+02,  9.141622497720670E+01, -3.886007517676706E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169678044, A.D. 1977-Aug-20 16:04:20.1830,  2.724742201903496E+00,  6.702361146534929E+03,  4.170643348972730E+01,  3.321933864684806E+02,  3.457392409425788E+02, -2.179497958749386E+03,  1.493262172953664E-01,  3.254561857830184E+02,  9.142419904312985E+01, -3.886007508332506E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.169689618, A.D. 1977-Aug-20 16:04:21.1830,  2.724742197393832E+00,  6.702361112905279E+03,  4.170643331157313E+01,  3.321933852929607E+02,  3.457392416957023E+02, -2.180497956764749E+03,  1.493262178335888E-01,  3.256055128775481E+02,  9.143216662924280E+01, -3.886007498994847E+03,  9.999999999999998E+99,  9.999999999999998E+99,
